,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntCoke,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
744,5278,1964,S1,Menikah,82224000.0,0,0,25-01-2014,83,307000,26000,360000,138000,31000,40000,1,6,9,5,3,0,0,0,1,0,0,3,11,0
745,3560,1952,S1,Bertunangan,83844000.0,0,0,12-05-2013,57,901000,31000,345000,75000,31000,191000,1,4,4,11,1,0,0,1,0,0,0,3,11,0
746,7235,1975,D3,Menikah,17003000.0,1,0,09-12-2013,37,2000,5000,12000,4000,8000,7000,3,2,0,4,5,0,0,0,0,0,0,3,11,0
747,10548,1995,S1,Lajang,71163000.0,0,0,09-03-2014,30,283000,17000,372000,138000,106000,44000,1,3,8,12,1,0,0,0,0,0,0,3,11,0
748,2281,1970,S1,Lajang,33697000.0,1,0,15-09-2013,34,4000,3000,7000,0,3000,11000,1,1,0,2,7,1,0,0,0,0,0,3,11,0
749,4073,1954,D3,Menikah,63564000.0,0,0,29-01-2014,0,769000,80000,252000,15000,34000,65000,1,10,10,7,6,1,0,0,0,0,0,3,11,1
750,6974,1972,S3,Bertunangan,83443000.0,0,0,31-12-2013,89,518000,42000,742000,55000,56000,84000,1,6,10,5,2,0,0,0,0,0,0,3,11,0
751,7938,1958,S3,Bertunangan,51518000.0,0,1,03-10-2013,92,350000,8000,66000,17000,4000,4000,2,3,2,10,3,0,0,0,0,0,0,3,11,0
752,7094,1975,S1,Janda,58330000.0,0,1,25-12-2013,87,445000,53000,213000,104000,98000,151000,1,6,4,13,4,0,0,0,0,0,0,3,11,0
753,3667,1969,S1,Menikah,80952000.0,0,0,28-02-2013,20,778000,178000,689000,41000,27000,44000,1,8,5,11,8,0,1,1,1,0,0,3,11,1
754,7723,1979,S1,Bertunangan,75507000.0,0,0,02-05-2014,56,709000,93000,374000,104000,80000,80000,1,8,6,6,3,0,0,0,0,0,0,3,11,0
755,3870,1978,D3,Bertunangan,63855000.0,0,0,09-02-2013,28,359000,35000,314000,93000,116000,89000,1,7,3,13,4,0,0,0,0,0,0,3,11,0
756,4012,1972,S3,Bertunangan,62220000.0,0,1,11-08-2012,55,799000,12000,375000,16000,12000,12000,5,7,6,5,6,0,0,0,0,0,0,3,11,1
757,5909,1964,S1,Menikah,58512000.0,0,1,19-09-2013,25,895000,10000,101000,13000,0,152000,5,3,4,8,8,0,0,0,0,0,0,3,11,0
758,10470,1979,S2,Menikah,40662000.0,1,0,15-03-2013,0,40000,2000,23000,0,4000,23000,2,2,1,3,4,0,0,0,0,0,0,3,11,0
759,6488,1959,S3,Menikah,38829000.0,0,1,06-04-2014,86,76000,0,7000,0,0,16000,1,3,2,2,5,0,0,0,0,0,0,3,11,0
760,10270,1981,D3,Menikah,35523000.0,1,0,03-10-2013,8,11000,5000,22000,12000,5000,11000,2,3,0,3,7,0,0,0,0,0,0,3,11,0
761,6887,1967,S1,Lajang,79146000.0,1,1,24-04-2014,33,245000,16000,223000,21000,43000,16000,2,8,1,8,6,0,0,0,0,0,0,3,11,0
762,6406,1988,S2,Menikah,78285000.0,0,0,28-10-2013,13,647000,107000,391000,175000,67000,40000,1,6,4,10,3,0,0,0,0,0,0,3,11,0
763,7573,1978,S3,Lajang,31626000.0,1,0,10-05-2013,12,39000,1000,9000,2000,1000,34000,1,2,1,2,7,1,0,0,0,0,0,3,11,1
764,4508,1952,S1,Lajang,75127000.0,0,0,22-05-2014,92,203000,35000,305000,46000,17000,227000,1,2,11,5,1,0,0,0,0,0,0,3,11,0
765,221,1955,S1,Menikah,48726000.0,0,1,27-04-2013,90,138000,3000,38000,4000,0,59000,3,3,2,4,6,0,0,0,0,0,0,3,11,0
766,5331,1977,S1,Menikah,74985000.0,0,0,11-09-2012,8,587000,51000,898000,247000,0,86000,1,3,6,7,2,0,0,0,0,0,0,3,11,0
767,1911,1987,S1,Bertunangan,67430000.0,0,0,05-09-2012,6,595000,97000,291000,127000,133000,121000,1,11,5,12,6,0,0,0,0,0,0,3,11,0
768,20,1965,D3,Menikah,46891000.0,0,1,01-09-2013,91,43000,12000,23000,29000,15000,61000,1,2,1,4,4,0,0,0,0,0,0,3,11,0
769,8786,1956,S2,Menikah,62058000.0,0,1,26-05-2013,52,301000,7000,74000,10000,0,58000,4,6,1,7,6,0,0,0,0,0,0,3,11,0
770,10582,1979,S1,Menikah,72063000.0,0,1,03-07-2013,3,180000,32000,348000,76000,32000,90000,2,5,2,12,2,0,0,0,0,0,0,3,11,0
771,1915,1951,S3,Menikah,78939000.0,0,0,12-12-2013,57,794000,115000,243000,150000,0,205000,1,8,5,6,3,0,0,0,0,0,0,3,11,0
772,8897,1965,S1,Lajang,42720000.0,1,1,24-04-2013,9,392000,5000,91000,28000,26000,112000,8,7,3,7,8,0,0,0,0,0,0,3,11,1
773,2371,1972,S1,Menikah,33622000.0,1,1,13-04-2013,22,39000,1000,22000,3000,4000,12000,3,2,0,4,7,0,0,0,0,0,0,3,11,0
774,4303,1957,S3,Bertunangan,6835000.0,0,1,08-12-2012,76,107000,2000,12000,2000,2000,12000,0,0,0,1,20,0,0,0,0,0,0,3,11,0
775,6825,1953,S1,Bertunangan,41452000.0,1,1,06-03-2013,86,13000,0,3000,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
776,1072,1965,S3,Lajang,40760000.0,0,1,30-08-2013,64,70000,0,17000,0,0,6000,2,2,1,3,6,0,0,0,0,0,0,3,11,0
777,4964,1958,S3,Bertunangan,74250000.0,0,0,26-01-2014,90,680000,11000,392000,75000,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0
778,2461,1955,S2,Lajang,51124000.0,1,1,18-12-2013,79,26000,1000,11000,0,1000,4000,2,1,0,3,3,0,0,0,0,0,0,3,11,0
779,10736,1971,S1,Lajang,72258000.0,0,1,12-09-2013,28,522000,0,522000,227000,120000,134000,2,6,9,5,2,0,0,0,0,0,0,3,11,0
780,3194,1974,S3,Lajang,71466000.0,0,0,05-04-2014,86,412000,12000,546000,78000,182000,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0
781,10839,1976,S1,Bertunangan,36283000.0,1,1,14-04-2014,42,6000,5000,5000,8000,0,5000,2,1,0,3,4,0,0,0,0,0,0,3,11,0
782,49,1970,S1,Lajang,20587000.0,1,0,11-05-2014,39,2000,3000,6000,4000,1000,9000,1,1,1,2,7,0,0,0,0,0,0,3,11,0
783,4290,1972,S1,Menikah,30467000.0,1,0,19-03-2014,8,1000,3000,8000,2000,5000,5000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
784,10219,1972,S1,Bertunangan,31590000.0,1,0,18-06-2013,40,6000,2000,15000,6000,6000,3000,1,1,0,3,8,0,0,0,0,0,0,3,11,0
785,4211,1986,SMA,Menikah,20425000.0,1,0,29-10-2012,5,4000,12000,5000,3000,16000,17000,2,2,0,3,7,0,0,0,0,0,0,3,11,0
786,1135,1960,S2,Bertunangan,17144000.0,1,1,15-02-2014,96,18000,2000,19000,0,2000,6000,5,3,0,4,7,0,0,0,0,0,0,3,11,0
787,6299,1968,S3,Cerai,42564000.0,0,1,02-01-2013,28,324000,48000,186000,39000,18000,198000,6,6,8,4,7,1,0,0,0,0,0,3,11,1
788,10846,1978,S2,Menikah,43783000.0,1,0,29-05-2014,22,327000,9000,125000,25000,4000,139000,6,7,1,8,7,1,0,0,0,0,0,3,11,0
789,347,1976,S1,Cerai,40780000.0,0,1,08-09-2012,30,229000,27000,71000,13000,3000,34000,4,7,1,5,9,0,0,0,0,0,0,3,11,0
790,6543,1945,S2,Bertunangan,62847000.0,0,0,15-01-2013,45,521000,168000,706000,80000,76000,61000,1,3,6,4,2,0,0,0,0,0,0,3,11,0
791,10446,1957,S3,Menikah,82017000.0,0,0,07-11-2012,58,184000,23000,446000,30000,23000,23000,1,5,4,7,2,0,1,1,1,0,0,3,11,1
792,3479,1950,S1,Lajang,16813000.0,0,0,19-07-2013,49,4000,8000,11000,12000,2000,13000,1,2,0,3,7,1,0,0,0,0,0,3,11,0
793,11075,1978,S1,Menikah,51267000.0,1,1,29-10-2013,37,183000,2000,64000,7000,2000,12000,4,3,3,5,4,0,0,0,0,0,0,3,11,0
794,4442,1961,S1,Lajang,46524000.0,0,1,05-04-2013,70,31000,19000,35000,26000,14000,52000,2,1,1,5,3,0,0,0,0,0,0,3,11,0
795,199,1962,S2,Lajang,45183000.0,0,0,20-01-2013,33,219000,3000,60000,12000,9000,12000,1,4,1,7,7,0,1,0,0,0,0,3,11,0
796,6722,1954,S3,Menikah,70421000.0,0,1,28-06-2014,98,479000,28000,136000,75000,14000,35000,3,10,3,7,6,0,0,0,0,0,0,3,11,0
797,796,1965,D3,Cerai,60161000.0,0,1,23-10-2012,17,584000,44000,212000,46000,8000,177000,3,11,4,8,8,0,0,0,0,0,0,3,11,0
798,3749,1973,S1,Bertunangan,73926000.0,0,0,02-03-2013,54,627000,91000,597000,159000,91000,15000,1,6,5,12,3,0,0,0,0,0,0,3,11,0
799,8523,1968,S1,Menikah,19329000.0,1,0,14-12-2013,39,24000,1000,16000,12000,2000,5000,3,4,0,3,8,0,0,0,0,0,0,3,11,0
800,310,1970,S2,Menikah,61872000.0,0,1,13-12-2013,81,330000,5000,159000,36000,27000,16000,4,4,4,9,4,0,0,0,0,0,0,3,11,0
801,8629,1956,S1,Janda,46984000.0,1,1,26-03-2013,71,19000,1000,10000,2000,1000,8000,1,1,0,3,5,0,0,0,0,0,0,3,11,0
802,236,1951,S1,Menikah,34838000.0,1,1,19-01-2013,62,28000,23000,29000,29000,14000,47000,3,2,1,4,6,0,0,0,0,0,0,3,11,0
803,9930,1944,S3,Lajang,82716000.0,0,0,05-11-2013,8,606000,148000,228000,15000,148000,22000,1,6,8,13,2,0,0,0,0,0,0,3,11,0
804,3483,1958,S1,Menikah,48192000.0,0,0,06-04-2013,76,1039000,43000,204000,153000,58000,29000,3,2,8,12,8,0,1,0,1,1,0,3,11,1
805,4599,1976,S2,Menikah,49681000.0,0,2,04-11-2013,66,411000,0,26000,0,0,21000,6,7,1,7,7,0,0,0,0,0,0,3,11,0
806,7326,1971,S2,Menikah,56850000.0,0,1,23-03-2014,83,34000,1000,19000,2000,7000,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0
807,7352,1957,S1,Menikah,55267000.0,0,1,21-10-2013,28,161000,28000,136000,32000,3000,45000,4,3,4,6,3,0,0,0,0,0,0,3,11,0
808,2350,1972,S1,Menikah,59666000.0,1,1,22-03-2013,87,623000,53000,178000,23000,17000,133000,7,3,2,8,8,0,1,0,0,0,0,3,11,0
809,9145,1972,S1,Lajang,72504000.0,0,1,06-04-2013,43,604000,26000,470000,123000,161000,94000,2,5,9,6,2,0,0,0,0,0,0,3,11,0
810,2964,1981,S1,Menikah,26872000.0,0,0,16-10-2013,0,3000,10000,8000,3000,16000,32000,1,1,1,2,6,0,0,0,0,0,0,3,11,0
811,5585,1972,S1,Lajang,21359000.0,1,0,20-04-2013,1,12000,2000,17000,6000,1000,10000,2,2,0,3,8,0,0,0,0,0,0,3,11,1
812,9687,1975,S1,Lajang,73170000.0,0,0,31-05-2014,1,184000,174000,256000,50000,30000,32000,1,5,4,6,2,0,0,0,0,0,0,3,11,0
813,3732,1955,S2,Menikah,52750000.0,0,1,04-02-2013,72,393000,0,239000,90000,69000,69000,6,5,7,9,4,0,0,0,0,0,0,3,11,0
814,6303,1986,S3,Bertunangan,91820000.0,0,0,23-11-2013,72,410000,73000,747000,76000,161000,30000,0,5,5,12,1,0,0,0,0,0,0,3,11,0
815,11176,1970,S3,Bertunangan,65968000.0,0,1,12-05-2014,12,376000,9000,83000,19000,4000,4000,2,5,4,7,3,0,0,0,0,0,0,3,11,0
816,2986,1976,S1,Menikah,30772000.0,1,1,12-03-2014,89,7000,2000,4000,2000,1000,4000,1,1,0,2,6,0,0,0,0,0,0,3,11,0
817,7462,1954,S1,Lajang,22507000.0,0,0,24-11-2012,67,68000,0,226000,51000,157000,68000,3,10,2,4,9,0,0,0,0,0,0,3,11,0
818,3900,1972,S1,Menikah,65685000.0,0,1,29-03-2014,54,642000,14000,49000,0,7000,57000,1,9,2,9,5,0,0,0,0,0,0,3,11,0
819,7034,1978,D3,Menikah,25804000.0,1,0,01-09-2013,34,8000,7000,9000,13000,6000,12000,2,2,0,3,8,0,0,0,0,0,0,3,11,0
820,9493,1980,S3,Lajang,76412000.0,0,0,05-05-2013,15,840000,53000,804000,23000,71000,17000,1,5,4,8,3,0,0,1,1,0,0,3,11,1
821,1143,1972,S1,Menikah,22063000.0,1,0,08-08-2013,43,7000,10000,13000,3000,11000,11000,2,2,0,3,7,0,0,0,0,0,0,3,11,0
822,1,1961,S1,Lajang,57091000.0,0,0,15-06-2014,0,464000,5000,64000,7000,0,37000,1,7,3,7,5,0,0,0,0,1,0,3,11,1
823,3855,1963,S1,Menikah,22419000.0,0,0,18-04-2013,74,30000,3000,47000,19000,21000,42000,1,3,2,2,8,0,0,0,0,0,0,3,11,0
824,5536,1959,S1,Bertunangan,87771000.0,0,1,22-05-2013,61,1492000,38000,287000,50000,57000,33000,1,5,10,4,6,0,1,1,1,1,0,3,11,1
825,5989,1959,D3,Cerai,78353000.0,0,1,16-04-2013,51,752000,122000,476000,39000,153000,34000,1,10,2,11,8,0,0,0,0,0,0,3,11,0
826,9499,1954,S1,Menikah,93404000.0,1,2,07-05-2013,97,1279000,15000,287000,20000,0,15000,3,3,4,7,5,0,1,1,0,0,0,3,11,0
827,6768,1962,S1,Cerai,37859000.0,1,2,12-01-2013,75,22000,1000,8000,2000,1000,2000,2,1,0,3,8,0,0,0,0,0,0,3,11,0
828,2150,1958,S3,Janda,80995000.0,0,1,11-05-2013,83,860000,28000,409000,73000,56000,56000,1,8,9,4,4,0,0,0,0,0,0,3,11,0
829,6646,1984,S1,Bertunangan,16529000.0,1,0,01-03-2014,23,3000,0,5000,13000,0,1000,1,1,0,3,6,0,0,0,0,0,0,3,11,0
830,4887,1976,S3,Cerai,55412000.0,1,1,22-11-2013,65,10000,5000,28000,11000,1000,8000,1,2,0,3,5,0,0,0,0,0,0,3,11,0
831,8560,1992,S1,Lajang,48789000.0,0,0,10-09-2012,94,351000,16000,156000,7000,5000,145000,1,6,4,7,6,0,0,0,0,0,0,3,11,0
832,3321,1967,S3,Bertunangan,56575000.0,0,2,05-05-2013,42,421000,5000,90000,0,16000,10000,3,7,3,7,5,0,0,0,0,0,0,3,11,0
833,11003,1980,D3,Bertunangan,25130000.0,1,0,02-10-2013,10,2000,5000,7000,0,18000,18000,2,2,0,3,7,0,0,0,0,0,0,3,11,0
834,10402,1967,S1,Menikah,35441000.0,1,1,14-02-2013,94,25000,1000,9000,2000,1000,1000,2,1,0,3,8,0,0,0,0,0,0,3,11,0
835,9904,1956,S1,Menikah,71391000.0,0,1,29-03-2013,50,336000,123000,274000,46000,123000,141000,5,6,5,12,3,0,0,0,0,0,0,3,11,0
836,6141,1972,S2,Lajang,49494000.0,1,0,25-04-2013,46,191000,9000,97000,0,6000,82000,2,6,1,5,7,0,0,0,0,0,0,3,11,0
837,5687,1980,S1,Cerai,81702000.0,0,0,23-09-2012,98,563000,50000,774000,28000,31000,187000,1,7,7,12,3,0,0,0,0,0,0,3,11,0
838,10856,1980,D3,Lajang,45889000.0,0,1,02-07-2013,42,31000,0,6000,0,1000,8000,1,1,0,3,6,0,0,0,0,0,0,3,11,0
839,5121,1977,S1,Lajang,56628000.0,0,1,21-03-2014,30,479000,5000,82000,7000,17000,171000,2,7,6,5,5,1,0,0,0,0,0,3,11,0
840,4186,1950,S1,Bertunangan,34026000.0,1,1,05-08-2013,11,18000,6000,15000,12000,8000,17000,3,2,1,3,5,0,0,0,0,0,0,3,11,0
841,368,1974,S1,Menikah,40049000.0,0,1,29-11-2012,61,91000,65000,52000,10000,44000,28000,3,3,2,6,5,0,0,0,0,0,0,3,11,0
842,3312,1988,S1,Lajang,34176000.0,1,0,12-05-2014,12,5000,7000,24000,19000,14000,20000,4,3,0,4,6,0,0,0,0,0,0,3,11,0
843,11121,1981,S1,Menikah,19419000.0,1,0,10-11-2012,76,2000,14000,28000,16000,3000,7000,4,4,0,3,9,0,0,0,0,0,0,3,11,0
844,5332,1960,D3,Menikah,82504000.0,0,0,27-07-2013,2,362000,50000,431000,134000,35000,54000,1,3,6,7,1,0,0,0,0,0,0,3,11,0
845,5848,1970,S1,Bertunangan,81205000.0,0,0,13-01-2014,43,724000,74000,929000,97000,55000,130000,1,5,6,7,2,1,0,1,0,1,0,3,11,1
846,10343,1991,D3,Lajang,61618000.0,0,0,29-09-2012,27,605000,91000,399000,0,45000,205000,2,3,6,8,3,0,0,0,0,0,0,3,11,0
847,5935,1956,S2,Lajang,55284000.0,0,1,24-12-2012,60,547000,7000,140000,0,7000,63000,3,7,5,8,5,0,0,0,0,0,0,3,11,0
848,2895,1963,S1,Lajang,49980000.0,0,1,23-10-2013,79,104000,1000,54000,13000,9000,14000,2,3,1,5,5,0,0,0,0,0,0,3,11,0
849,10262,1980,S1,Menikah,15072000.0,2,0,10-05-2013,96,8000,2000,15000,0,10000,18000,4,3,1,3,5,0,0,0,0,0,0,3,11,0
850,7848,1974,S1,Lajang,49166000.0,0,1,13-06-2013,17,224000,2000,25000,7000,0,110000,2,5,3,3,6,0,0,0,0,0,0,3,11,0
851,9477,1954,S3,Menikah,65324000.0,0,1,11-01-2014,0,384000,0,102000,21000,32000,5000,3,6,2,9,4,0,0,0,0,0,0,3,11,0
852,4856,1957,D3,Menikah,82347000.0,0,0,06-11-2012,38,556000,54000,845000,202000,133000,63000,1,7,7,10,3,1,0,0,1,0,0,3,11,0
853,7186,1966,S3,Bertunangan,30843000.0,1,1,26-05-2014,43,24000,0,2000,0,0,9000,2,1,1,2,5,1,0,0,0,0,0,3,11,0
854,5794,1974,S3,Menikah,46374000.0,0,1,17-03-2014,1,408000,0,21000,0,0,17000,3,7,1,7,8,0,1,0,1,0,0,3,11,1
855,1456,1979,S1,Lajang,60474000.0,0,1,01-04-2013,25,265000,199000,303000,234000,9000,170000,7,10,2,12,7,0,0,0,0,0,0,3,11,0
856,4877,1973,S2,Menikah,38576000.0,0,1,04-03-2014,2,34000,0,7000,0,0,0,1,1,0,3,7,0,0,0,0,0,0,3,11,0
857,425,1985,S1,Menikah,55357000.0,2,0,19-02-2013,66,374000,64000,116000,84000,25000,64000,3,6,2,11,5,0,0,0,0,0,0,3,11,0
858,3007,1966,S1,Bertunangan,37758000.0,1,1,04-10-2012,49,27000,2000,10000,0,0,1000,2,1,0,3,8,0,0,0,0,0,0,3,11,0
859,1031,1989,D3,Menikah,85710000.0,0,0,05-05-2013,5,600000,20000,350000,29000,30000,33000,1,6,9,10,2,0,0,1,0,0,0,3,11,0
860,4297,1969,S1,Bertunangan,23228000.0,1,0,26-01-2014,71,13000,2000,18000,6000,1000,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0
861,807,1969,S2,Bertunangan,44602000.0,1,1,15-02-2014,35,167000,2000,89000,0,0,34000,6,6,1,4,8,0,0,0,0,0,0,3,11,0
862,9553,1987,S1,Menikah,7500000.0,0,0,09-01-2013,94,0,2000,3000,4000,1000,5000,1,0,0,3,6,0,0,0,0,0,0,3,11,0
863,4271,1989,D3,Bertunangan,38683000.0,1,0,04-10-2012,80,46000,35000,69000,84000,41000,66000,6,4,1,6,7,0,0,0,0,0,0,3,11,0
864,4120,1975,D3,Lajang,49514000.0,1,0,17-12-2013,61,88000,39000,78000,58000,13000,93000,2,6,1,4,7,0,0,0,0,0,0,3,11,0
865,2036,1973,S3,Bertunangan,57906000.0,0,1,11-06-2013,29,243000,11000,119000,10000,3000,15000,3,4,2,8,4,0,0,0,0,0,0,3,11,0
866,115,1966,S2,Lajang,43456000.0,0,1,26-03-2013,0,275000,11000,68000,25000,7000,7000,3,5,1,8,5,0,0,0,0,0,0,3,11,0
867,4259,1986,S2,Lajang,19485000.0,2,0,24-09-2013,80,6000,0,4000,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
868,8687,1978,S1,Bertunangan,53172000.0,0,1,06-05-2013,54,121000,62000,90000,68000,20000,125000,3,2,3,8,3,0,0,0,0,0,0,3,11,0
869,2447,1979,S1,Bertunangan,30545000.0,1,0,17-10-2012,71,4000,12000,15000,19000,7000,12000,2,2,0,3,7,0,0,0,0,0,0,3,11,0
870,10140,1983,S3,Bertunangan,70123000.0,0,0,28-09-2013,27,1308000,0,396000,23000,0,0,1,5,7,4,3,0,1,0,0,1,0,3,11,0
871,9353,1959,S1,Lajang,62450000.0,0,1,06-01-2014,61,515000,47000,267000,62000,66000,38000,2,5,5,4,3,0,1,0,0,0,0,3,11,0
872,3623,1976,S1,Bertunangan,21675000.0,1,0,11-06-2014,55,4000,0,16000,17000,4000,4000,3,4,0,3,7,0,0,0,0,0,0,3,11,0
873,738,1981,D3,Lajang,42395000.0,1,1,04-04-2014,35,48000,13000,57000,24000,15000,25000,4,3,1,4,7,0,0,0,0,0,0,3,11,0
874,7631,1978,S2,Bertunangan,61346000.0,1,0,06-10-2013,34,562000,58000,168000,43000,16000,142000,1,5,7,10,3,0,0,0,0,0,0,3,11,0
875,4789,1953,S1,Bertunangan,80812000.0,0,0,17-09-2013,95,769000,22000,500000,210000,143000,33000,1,4,8,5,2,1,0,1,1,0,0,3,11,0
876,773,1971,S2,Cerai,42835000.0,1,1,30-06-2013,64,379000,4000,93000,12000,9000,98000,7,6,6,4,6,0,0,0,0,0,0,3,11,0
877,10602,1983,S1,Menikah,39922000.0,1,0,14-02-2013,30,29000,12000,59000,19000,1000,36000,2,3,0,4,8,0,0,0,0,0,0,3,11,0
878,1446,1956,S2,Lajang,86424000.0,0,0,05-04-2014,12,387000,68000,569000,89000,45000,68000,1,6,9,12,1,0,0,0,0,0,0,3,11,0
879,3270,1978,D3,Bertunangan,17117000.0,1,0,17-01-2013,96,12000,23000,38000,30000,18000,7000,4,3,1,3,9,0,0,0,0,0,0,3,11,0
880,8443,1972,S1,Lajang,24762000.0,1,0,10-02-2014,16,6000,10000,12000,3000,15000,40000,3,3,1,2,8,1,0,0,0,0,0,3,11,1
881,9653,1975,S1,Menikah,35797000.0,0,1,16-10-2012,16,27000,1000,14000,4000,1000,21000,2,2,0,3,8,0,0,0,0,0,0,3,11,0
882,8916,1975,S1,Cerai,36627000.0,2,0,23-07-2013,78,9000,1000,5000,0,0,1000,1,0,0,3,5,0,0,0,0,0,0,3,11,0
883,8017,1981,D3,Menikah,51111000.0,1,1,19-06-2014,83,22000,0,19000,6000,5000,3000,2,2,0,3,6,0,0,0,0,0,0,3,11,0
884,5830,1972,S3,Lajang,86857000.0,0,0,12-09-2012,96,899000,102000,838000,133000,102000,40000,1,5,6,10,2,0,0,0,0,0,0,3,11,1
885,4597,1970,S3,Bertunangan,82072000.0,0,0,02-07-2013,67,889000,55000,685000,168000,92000,129000,1,3,2,13,1,0,0,0,0,0,0,3,11,0
886,7023,1953,S3,Lajang,46231000.0,2,1,26-11-2012,87,189000,2000,55000,0,5000,12000,4,6,1,4,9,0,0,0,0,0,0,3,11,0
887,8086,1959,S1,Menikah,42243000.0,1,1,11-12-2013,34,48000,0,2000,0,0,5000,2,2,0,3,7,0,0,0,0,0,0,3,11,0
888,8825,1962,S1,Bertunangan,51195000.0,1,1,01-04-2013,46,230000,14000,156000,82000,24000,58000,8,9,2,5,8,0,0,0,0,0,0,3,11,0
889,2930,1978,S2,Lajang,68092000.0,0,0,16-12-2013,7,852000,60000,207000,78000,36000,48000,2,2,6,10,5,0,0,0,0,0,0,3,11,0
890,1928,1973,S1,Menikah,31814000.0,1,0,09-02-2013,73,35000,3000,20000,4000,1000,20000,2,2,0,3,9,1,0,0,0,0,0,3,11,0
891,7108,1965,S2,Janda,51390000.0,1,1,08-09-2012,54,205000,20000,47000,23000,2000,56000,6,5,2,5,5,0,0,0,0,0,0,3,11,0
892,10925,1983,S1,Menikah,76630000.0,0,0,14-01-2014,93,255000,31000,446000,40000,56000,175000,1,3,10,11,1,0,0,0,0,0,0,3,11,0
893,9960,1991,SMA,Lajang,26868000.0,1,0,30-04-2014,52,0,0,1000,8000,3000,2000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
894,8800,1943,S3,Cerai,48948000.0,0,0,01-02-2013,53,437000,8000,206000,160000,49000,42000,2,7,10,5,6,1,0,0,0,0,0,3,11,1
895,9224,1972,S3,Lajang,55260000.0,0,1,12-12-2012,81,825000,8000,53000,11000,0,242000,2,8,10,5,6,0,0,0,0,0,0,3,11,0
896,5519,1956,S1,Bertunangan,64090000.0,0,1,07-08-2013,8,316000,58000,161000,76000,51000,135000,1,6,9,4,5,0,0,0,0,0,0,3,11,1
897,5046,1958,S1,Cerai,78331000.0,0,1,23-01-2014,97,756000,138000,354000,160000,169000,61000,2,10,6,7,4,0,0,0,0,0,0,3,11,0
898,7037,1974,S3,Menikah,37087000.0,1,0,11-08-2013,50,194000,55000,134000,15000,0,3000,3,4,2,8,6,0,0,0,0,0,0,3,11,0
899,905,1986,S1,Cerai,21846000.0,1,0,22-10-2013,38,7000,17000,18000,6000,10000,26000,4,4,0,3,8,0,0,0,0,0,0,3,11,0
900,8624,1958,S1,Menikah,81320000.0,0,0,06-02-2013,61,183000,33000,493000,59000,103000,57000,1,4,3,10,2,0,0,0,0,0,0,3,11,0
901,8945,1970,S1,Cerai,54137000.0,0,1,16-08-2013,46,171000,0,11000,0,1000,20000,2,4,1,4,6,0,0,0,0,0,0,3,11,0
902,6445,1967,S1,Bertunangan,66825000.0,0,0,14-07-2013,73,243000,101000,405000,29000,40000,40000,1,4,5,6,2,0,0,0,0,0,0,3,11,0
903,2727,1973,S1,Bertunangan,57100000.0,0,0,04-12-2013,19,181000,21000,69000,39000,3000,96000,1,3,3,6,3,0,0,0,0,0,0,3,11,0
904,6404,1969,S1,Bertunangan,58917000.0,1,2,24-03-2013,10,151000,7000,89000,0,7000,28000,5,4,1,6,5,0,0,0,0,0,0,3,11,0
905,11074,1977,S1,Lajang,85072000.0,0,0,09-04-2014,94,494000,92000,391000,194000,11000,241000,1,3,4,10,0,0,0,0,0,0,0,3,11,0
906,10150,1961,S1,Lajang,86429000.0,0,0,21-11-2013,10,464000,28000,873000,29000,18000,37000,0,7,4,7,2,0,0,0,1,0,0,3,11,1
907,1968,1971,S1,Janda,45684000.0,1,0,02-12-2013,37,5000,1000,5000,10000,0,7000,1,1,0,2,7,0,0,0,0,0,0,3,11,0
908,6534,1974,S1,Bertunangan,47889000.0,1,0,04-01-2014,94,29000,0,29000,0,5000,4000,1,2,0,3,5,0,0,0,0,0,0,3,11,0
909,9485,1986,S3,Menikah,45921000.0,0,0,10-03-2014,23,102000,9000,49000,24000,3000,12000,1,2,1,6,4,0,0,0,0,0,0,3,11,0
910,7053,1966,S3,Lajang,78420000.0,0,0,29-06-2013,75,604000,28000,674000,91000,28000,28000,1,3,10,8,1,0,0,0,0,0,0,3,11,0
911,4654,1992,S1,Bertunangan,75114000.0,0,0,07-11-2013,40,571000,12000,523000,63000,60000,24000,1,3,10,5,2,0,0,0,0,0,0,3,11,0
912,9760,1963,S3,Janda,52278000.0,0,1,25-01-2013,24,953000,0,71000,0,0,174000,6,10,5,10,8,0,0,0,0,0,0,3,11,1
913,1048,1972,S2,Menikah,35641000.0,1,0,14-07-2013,11,63000,3000,67000,8000,9000,28000,2,3,1,4,7,0,0,0,0,0,0,3,11,1
